platform,series_ticker,series_title,market_ticker,market_title,status,close_time,rules_text,series_metadata
kalshi,KXDJTFLOH,Trump Florida Ohio,KXDJTFLOH-24,Will Donald Trump do better in Florida or Ohio?,finalized,2025-01-06T20:50:13.246759Z,"If the || Political party || party does better (has a larger margin of victory/smaller margin of loss) in Florida than Ohio in 2024, then the market resolves to Yes.
","{'series': {'additional_prohibitions': ['Holders of federal and statewide public office.', 'Paid campaign staffers on presidential campaigns.', ' Anyone working in a vote-tallying capacity, or who has the potential ability to observe official vote counts before they are public.', 'Third-party vendors and contractors (and employees thereof) of presidential campaigns.', 'Paid employees of Democratic and Republican Party organizations, such as the Democratic Congressional Campaign Committee or the Republican National Committee.', 'Paid employees of Political Action Committees (PACs) and “Super PACs” (independent expenditure only political committees).', 'Paid employees of major polling organizations.', 'Employees of Decision Desks at major media organizations.', 'All Electors who may cast ballots in connection with the determination of the President and/or Vice-President of the United States', 'All staff of the U.S. House of Representatives and its members.', 'All staff of the U.S. Senate and its members.', 'All staff of the Office of the President of the United States', 'All staff of the Office of the Vice President of the United States', 'All staff of the U.S. Supreme Court and its Justices', 'Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BETTERSTATE.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BETTERSTATE.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'United States Congress', 'url': 'https://www.congress.gov/'}], 'tags': ['US Elections'], 'ticker': 'KXDJTFLOH', 'title': 'Trump Florida Ohio'}}"
kalshi,KXNYCFINALMARGIN,NYC first round margin,KXNYCFINALMARGIN-25-ACUO-T30.01,Margin of victory for Andrew Cuomo in the NYC Democratic mayoral primary?,finalized,2025-07-23T03:17:16.786742Z,"If the popular vote margin of victory is 30.01% or more for Andrew Cuomo in the 2025 NYC Democratic mayoral primary, then the market resolves to Yes.
This will be the margin based on certified ranked choice voting results after all eliminations.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/NYCFINALMARGIN.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/NYCFINALMARGIN.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'New York Post', 'url': 'https://nypost.com/'}, {'name': 'Reuters', 'url': 'https://www.reuters.com/'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}], 'tags': None, 'ticker': 'KXNYCFINALMARGIN', 'title': 'NYC first round margin'}}"
kalshi,KXNYCFINALMARGIN,NYC first round margin,KXNYCFINALMARGIN-25-ACUO-B27.5,Margin of victory for Andrew Cuomo in the NYC Democratic mayoral primary?,finalized,2025-07-23T03:17:16.786742Z,"If the popular vote margin of victory is 25.01-30%  for Andrew Cuomo in the 2025 NYC Democratic mayoral primary, then the market resolves to Yes.
This will be the margin based on certified ranked choice voting results after all eliminations.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/NYCFINALMARGIN.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/NYCFINALMARGIN.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'New York Post', 'url': 'https://nypost.com/'}, {'name': 'Reuters', 'url': 'https://www.reuters.com/'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}], 'tags': None, 'ticker': 'KXNYCFINALMARGIN', 'title': 'NYC first round margin'}}"
kalshi,KXNYCFINALMARGIN,NYC first round margin,KXNYCFINALMARGIN-25-ACUO-B22.5,Margin of victory for Andrew Cuomo in the NYC Democratic mayoral primary?,finalized,2025-07-23T03:17:16.786742Z,"If the popular vote margin of victory is 20.01-25%  for Andrew Cuomo in the 2025 NYC Democratic mayoral primary, then the market resolves to Yes.
This will be the margin based on certified ranked choice voting results after all eliminations.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/NYCFINALMARGIN.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/NYCFINALMARGIN.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'New York Post', 'url': 'https://nypost.com/'}, {'name': 'Reuters', 'url': 'https://www.reuters.com/'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}], 'tags': None, 'ticker': 'KXNYCFINALMARGIN', 'title': 'NYC first round margin'}}"
kalshi,KXNYCFINALMARGIN,NYC first round margin,KXNYCFINALMARGIN-25-ACUO-B17.5,Margin of victory for Andrew Cuomo in the NYC Democratic mayoral primary?,finalized,2025-07-23T03:17:16.786742Z,"If the popular vote margin of victory is 15.01-20%  for Andrew Cuomo in the 2025 NYC Democratic mayoral primary, then the market resolves to Yes.
This will be the margin based on certified ranked choice voting results after all eliminations.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/NYCFINALMARGIN.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/NYCFINALMARGIN.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'New York Post', 'url': 'https://nypost.com/'}, {'name': 'Reuters', 'url': 'https://www.reuters.com/'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}], 'tags': None, 'ticker': 'KXNYCFINALMARGIN', 'title': 'NYC first round margin'}}"
kalshi,KXNYCFINALMARGIN,NYC first round margin,KXNYCFINALMARGIN-25-ACUO-T5,Margin of victory for Andrew Cuomo in the NYC Democratic mayoral primary?,finalized,2025-07-23T03:17:16.786742Z,"If the popular vote margin of victory in the first round is 5% or less for Andrew Cuomo in the 2025 NYC Democratic mayoral primary, then the market resolves to Yes.
","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/NYCFINALMARGIN.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/NYCFINALMARGIN.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'New York Post', 'url': 'https://nypost.com/'}, {'name': 'Reuters', 'url': 'https://www.reuters.com/'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}], 'tags': None, 'ticker': 'KXNYCFINALMARGIN', 'title': 'NYC first round margin'}}"
kalshi,KXNYCFINALMARGIN,NYC first round margin,KXNYCFINALMARGIN-25-ACUO-B7.5,Margin of victory for Andrew Cuomo in the NYC Democratic mayoral primary?,finalized,2025-07-23T03:17:16.786742Z,"If the popular vote margin of victory is 5.01-10%  for Andrew Cuomo in the 2025 NYC Democratic mayoral primary, then the market resolves to Yes.
This will be the margin based on certified ranked choice voting results after all eliminations.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/NYCFINALMARGIN.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/NYCFINALMARGIN.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'New York Post', 'url': 'https://nypost.com/'}, {'name': 'Reuters', 'url': 'https://www.reuters.com/'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}], 'tags': None, 'ticker': 'KXNYCFINALMARGIN', 'title': 'NYC first round margin'}}"
kalshi,KXNYCFINALMARGIN,NYC first round margin,KXNYCFINALMARGIN-25-ACUO-B12.5,Margin of victory for Andrew Cuomo in the NYC Democratic mayoral primary?,finalized,2025-07-23T03:17:16.786742Z,"If the popular vote margin of victory is 10.01-15%  for Andrew Cuomo in the 2025 NYC Democratic mayoral primary, then the market resolves to Yes.
This will be the margin based on certified ranked choice voting results after all eliminations.","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/NYCFINALMARGIN.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/NYCFINALMARGIN.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'custom', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'New York Post', 'url': 'https://nypost.com/'}, {'name': 'Reuters', 'url': 'https://www.reuters.com/'}, {'name': 'the Associated Press', 'url': 'https://apnews.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}], 'tags': None, 'ticker': 'KXNYCFINALMARGIN', 'title': 'NYC first round margin'}}"
kalshi,KXVOTERECISSION,Recission who,KXVOTERECISSION-26-JCOR,Will John Coryn vote for budget rescission bill?,finalized,2026-01-01T07:03:18.351951Z,"If John Cornyn votes for the budget rescission bill in the senate before Jan 1, 2026, then the market resolves to Yes.
","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILLVOTE.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILLVOTE.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-03-10T23:40:43.521899Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://congress.gov'}], 'tags': ['Congress'], 'ticker': 'KXVOTERECISSION', 'title': 'Recission who'}}"
kalshi,KXVOTERECISSION,Recission who,KXVOTERECISSION-26-DSUL,Will Dan Sullivan vote for budget rescission bill?,finalized,2026-01-01T07:03:06.074279Z,"If Dan Sullivan votes for the budget rescission bill in the senate before Jan 1, 2026, then the market resolves to Yes.
","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILLVOTE.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILLVOTE.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-03-10T23:40:43.521899Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://congress.gov'}], 'tags': ['Congress'], 'ticker': 'KXVOTERECISSION', 'title': 'Recission who'}}"
kalshi,KXVOTERECISSION,Recission who,KXVOTERECISSION-26-TYOU,Will Todd Young vote for budget rescission bill?,finalized,2026-01-01T07:00:20.146281Z,"If Todd Young votes for the budget rescission bill in the senate before Jan 1, 2026, then the market resolves to Yes.
","{'series': {'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/BILLVOTE.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/BILLVOTE.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'one_off', 'last_updated_ts': '2026-03-10T23:40:43.521899Z', 'product_metadata': {'important_info': None}, 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://congress.gov'}], 'tags': ['Congress'], 'ticker': 'KXVOTERECISSION', 'title': 'Recission who'}}"
